barrels08,city08,co2TailpipeGpm,comb08,cylinders,displ,drive,fuelCost08,fuelType,fuelType1,highway08,make,model,mpgData,trany,UCity,UHighway,VClass,year
low-medium,average,healthy,Normal,Four,Two,Front-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Hyundai,Elantra,Y,Automatic 4-spd,Economic,Green,Midsize Cars,2006
low-medium,average,healthy,Average,Four,Two,Front-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Hyundai,Elantra,Y,Manual 5-spd,Economic,Green,Midsize Cars,2006
low-medium,average,average,Normal,Six,Three,Rear-Wheel Drive,Standard,Premium,Premium Gasoline,Economic,Jaguar,S-Type 3.0 Litre,Y,Automatic 6-spd,Average,Green,Midsize Cars,2006
low-medium,average,average,Normal,Eight,Four,Rear-Wheel Drive,Standard,Premium,Premium Gasoline,Economic,Jaguar,S-Type 4.2 Litre,N,Automatic 6-spd,Average,Green,Midsize Cars,2006
low-medium,average,below average,Normal,Eight,Four,Rear-Wheel Drive,Standard,Premium,Premium Gasoline,Economic,Jaguar,S-Type R,N,Automatic 6-spd,Average,Economic,Midsize Cars,2006
low-medium,average,below average,Normal,Six,Three,4-Wheel Drive,Standard,Premium,Premium Gasoline,Economic,Jaguar,X-Type Sport Brake,N,Automatic 5-spd,Average,Economic,Midsize Cars,2006
low-medium,average,average,Normal,Six,Three,4-Wheel Drive,Standard,Premium,Premium Gasoline,Economic,Jaguar,X-Type Sport Brake,N,Manual 5-spd,Average,Green,Midsize Cars,2006
low-medium,average,healthy,Normal,Four,Two,Front-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Kia,Optima,N,Automatic 4-spd,Economic,Green,Midsize Cars,2006
low-medium,average,healthy,Normal,Four,Two,Front-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Kia,Optima,Y,Manual 5-spd,Economic,Green,Midsize Cars,2006
low-medium,average,average,Normal,Six,Two,Front-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Kia,Optima,N,Automatic 4-spd,Average,Green,Midsize Cars,2006
low-medium,average,healthy,Normal,Four,Two,Front-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Kia,Spectra,Y,Automatic 4-spd,Economic,Green,Midsize Cars,2006
low-medium,average,healthy,Normal,Four,Two,Front-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Kia,Spectra,Y,Manual 5-spd,Economic,Green,Midsize Cars,2006
low-medium,average,average,Normal,Six,Three,Front-Wheel Drive,Standard,Premium,Premium Gasoline,Economic,Lexus,ES 330,Y,Automatic 5-spd,Average,Green,Midsize Cars,2006
low-medium,average,average,Normal,Six,Three,4-Wheel Drive,Standard,Premium,Premium Gasoline,Economic,Lexus,GS 300 4WD,Y,Automatic 6-spd,Average,Green,Midsize Cars,2006
low-medium,average,healthy,Normal,Six,Three,Rear-Wheel Drive,Standard,Premium,Premium Gasoline,Economic,Lexus,GS 300/GS 430,Y,Automatic 6-spd,Economic,Green,Midsize Cars,2006
low-medium,average,average,Normal,Eight,Four,Rear-Wheel Drive,Standard,Premium,Premium Gasoline,Economic,Lexus,GS 300/GS 430,N,Automatic 6-spd,Average,Economic,Midsize Cars,2006
low-medium,average,average,Normal,Eight,Three,Rear-Wheel Drive,Standard,Premium,Premium Gasoline,Economic,Lincoln,LS,N,Automatic 5-spd,Average,Economic,Midsize Cars,2006
low-medium,average,average,Normal,Eight,Three,Rear-Wheel Drive,Standard,Premium,Premium Gasoline,Economic,Lincoln,LS,Y,Automatic 5-spd,Average,Economic,Midsize Cars,2006
low-medium,average,healthy,Normal,Four,Two,Front-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Mercury,Milan,Y,Automatic 5-spd,Economic,Green,Midsize Cars,2006
low-medium,average,healthy,Normal,Four,Two,Front-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Mercury,Milan,Y,Manual 5-spd,Economic,Green,Midsize Cars,2006
low-medium,average,average,Normal,Six,Three,Front-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Mercury,Milan,Y,Automatic 6-spd,Average,Green,Midsize Cars,2006
low-medium,average,average,Normal,Six,Three,Front-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Lincoln,Zephyr,Y,Automatic 6-spd,Average,Green,Midsize Cars,2006
low-medium,average,healthy,Normal,Four,Two,Front-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Mazda,6,Y,Manual 5-spd,Economic,Green,Midsize Cars,2006
low-medium,average,average,Normal,Four,Two,4-Wheel Drive,Standard,Premium,Premium Gasoline,Economic,Mazda,6,Y,Manual 6-spd,Average,Economic,Midsize Cars,2006
low-medium,average,healthy,Normal,Four,Two,Front-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Mazda,6,Y,Automatic 5-spd,Economic,Green,Midsize Cars,2006
low-medium,average,average,Normal,Six,Three,Front-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Mazda,6,Y,Manual 5-spd,Average,Green,Midsize Cars,2006
low-medium,average,average,Normal,Six,Three,Front-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Mazda,6,Y,Automatic 6-spd,Average,Green,Midsize Cars,2006
low-medium,average,healthy,Average,Six,Three,Rear-Wheel Drive,Standard,Diesel,Diesel,Green,Mercedes-Benz,E320 Cdi,Y,Automatic 5-spd,Economic,Green,Midsize Cars,2006
low-medium,average,average,Normal,Six,Three,Rear-Wheel Drive,Standard,Premium,Premium Gasoline,Economic,Mercedes-Benz,E350,Y,Automatic 7-spd,Average,Green,Midsize Cars,2006
low-medium,average,average,Normal,Six,Three,4-Wheel Drive,Standard,Premium,Premium Gasoline,Economic,Mercedes-Benz,E350 4matic,N,Automatic 5-spd,Average,Economic,Midsize Cars,2006
low-medium,average,average,Normal,Eight,Five,Rear-Wheel Drive,Standard,Premium,Premium Gasoline,Economic,Mercedes-Benz,E500,Y,Automatic 7-spd,Average,Economic,Midsize Cars,2006
low-medium,average,below average,Normal,Eight,Five,4-Wheel Drive,Standard,Premium,Premium Gasoline,Economic,Mercedes-Benz,E500 4matic,Y,Automatic 5-spd,Average,Economic,Midsize Cars,2006
low-medium,average,below average,Normal,Eight,Five,Rear-Wheel Drive,Standard,Premium,Premium Gasoline,Economic,Mercedes-Benz,E55 AMG,N,Automatic 5-spd,Average,Economic,Midsize Cars,2006
low-medium,average,healthy,Normal,Four,Two,Front-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Mitsubishi,Galant,Y,Automatic 4-spd,Economic,Green,Midsize Cars,2006
low-medium,average,average,Normal,Six,Three,Front-Wheel Drive,Standard,Premium,Premium Gasoline,Economic,Mitsubishi,Galant,N,Automatic 4-spd,Average,Green,Midsize Cars,2006
low-medium,average,healthy,Normal,Four,Two,Front-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Nissan,Altima,Y,Automatic 4-spd,Economic,Green,Midsize Cars,2006
low-medium,average,healthy,Normal,Four,Two,Front-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Nissan,Altima,Y,Manual 5-spd,Economic,Green,Midsize Cars,2006
low-medium,average,average,Normal,Six,Three,Front-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Nissan,Altima,N,Manual 5-spd,Average,Green,Midsize Cars,2006
low-medium,average,average,Normal,Six,Three,Front-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Nissan,Altima,N,Manual 6-spd,Average,Green,Midsize Cars,2006
low-medium,average,average,Normal,Six,Three,Front-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Nissan,Altima,Y,Automatic 5-spd,Average,Green,Midsize Cars,2006
low-medium,average,average,Normal,Six,Three,Front-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Nissan,Maxima,N,Manual 6-spd,Average,Green,Midsize Cars,2006
low-medium,average,average,Normal,Six,Three,Front-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Nissan,Maxima,Y,Automatic 5-spd,Average,Green,Midsize Cars,2006
low-medium,average,average,Normal,Six,Three,Front-Wheel Drive,Standard,Premium,Premium Gasoline,Economic,Pontiac,Grand Prix,Y,Automatic 4-spd,Average,Green,Midsize Cars,2006
low-medium,average,average,Normal,Six,Three,Front-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Pontiac,Grand Prix,Y,Automatic 4-spd,Average,Green,Midsize Cars,2006
low-medium,average,average,Normal,Six,Three,Front-Wheel Drive,Standard,Premium,Premium Gasoline,Economic,Pontiac,Grand Prix,N,Automatic 4-spd,Average,Green,Midsize Cars,2006
low-medium,average,average,Normal,Eight,Five,Front-Wheel Drive,Standard,Premium,Premium Gasoline,Economic,Pontiac,Grand Prix,Y,Automatic 4-spd,Average,Green,Midsize Cars,2006
medium-high,poor,unhealthy,Poor,Twelve,Six,Rear-Wheel Drive,Expensive,Premium,Premium Gasoline,Economic,Rolls-Royce,Phantom,N,Automatic 6-spd,Average,Economic,Midsize Cars,2006
low-medium,average,average,Normal,Six,Two,Front-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Suzuki,Verona,N,Automatic 4-spd,Average,Green,Midsize Cars,2006
low-medium,average,healthy,Normal,Four,Two,Front-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Toyota,Camry,Y,Automatic 5-spd,Economic,Green,Midsize Cars,2006
low-medium,average,healthy,Normal,Four,Two,Front-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Toyota,Camry,Y,Manual 5-spd,Economic,Green,Midsize Cars,2006
low-medium,average,average,Normal,Six,Three,Front-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Toyota,Camry,N,Automatic 5-spd,Average,Green,Midsize Cars,2006
low-medium,average,average,Normal,Six,Three,Front-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Toyota,Camry,N,Automatic 5-spd,Average,Green,Midsize Cars,2006
low,excellent,green,Excellent,Four,One,Front-Wheel Drive,Economy,Regular,Regular Gasoline,Green,Toyota,Prius,Y,Automatic (variable gear ratios),Green,Green,Midsize Cars,2006
low-medium,average,healthy,Normal,Four,Two,Front-Wheel Drive,Standard,Premium,Premium Gasoline,Economic,Volkswagen,Passat,Y,Manual 6-spd,Economic,Green,Midsize Cars,2006
low-medium,average,healthy,Normal,Four,Two,Front-Wheel Drive,Standard,Premium,Premium Gasoline,Economic,Volkswagen,Passat,Y,Automatic 6-spd,Economic,Green,Midsize Cars,2006
low-medium,average,average,Normal,Six,Three,Front-Wheel Drive,Standard,Premium,Premium Gasoline,Economic,Volkswagen,Passat,Y,Automatic 6-spd,Average,Green,Midsize Cars,2006
low-medium,average,average,Normal,Six,Three,4-Wheel Drive,Standard,Premium,Premium Gasoline,Economic,Volkswagen,Passat 4motion,Y,Automatic 6-spd,Average,Green,Midsize Cars,2006
low-medium,average,average,Normal,Five,Two,4-Wheel Drive,Standard,Premium,Premium Gasoline,Economic,Volvo,S80 AWD,Y,Automatic 5-spd,Average,Green,Midsize Cars,2006
low-medium,average,healthy,Normal,Five,Two,Front-Wheel Drive,Standard,Premium,Premium Gasoline,Economic,Volvo,S80 FWD,N,Automatic 5-spd,Average,Green,Midsize Cars,2006
low-medium,average,average,Normal,Eight,Four,4-Wheel Drive,Standard,Premium,Premium Gasoline,Economic,Audi,A8 L,N,Automatic 6-spd,Average,Economic,Large Cars,2006
low-medium,average,below average,Poor,Twelve,Six,4-Wheel Drive,Standard,Premium,Premium Gasoline,Economic,Audi,A8 L,N,Automatic 6-spd,Average,Economic,Large Cars,2006
medium-high,poor,hazardous,Poor,Eight,Six,Rear-Wheel Drive,Expensive,Premium,Premium Gasoline,Average,Bentley,Arnage LWB,N,Automatic 4-spd,Guzzler,Economic,Large Cars,2006
low-medium,average,average,Normal,Eight,Four,Rear-Wheel Drive,Standard,Premium,Premium Gasoline,Economic,BMW,750i,N,Automatic 6-spd,Average,Economic,Large Cars,2006
low-medium,average,average,Normal,Eight,Four,Rear-Wheel Drive,Standard,Premium,Premium Gasoline,Economic,BMW,750li,N,Automatic 6-spd,Average,Economic,Large Cars,2006
low-medium,average,below average,Normal,Twelve,Six,Rear-Wheel Drive,Standard,Premium,Premium Gasoline,Economic,BMW,760i,N,Automatic 6-spd,Average,Economic,Large Cars,2006
low-medium,average,below average,Normal,Twelve,Six,Rear-Wheel Drive,Standard,Premium,Premium Gasoline,Economic,BMW,760li,N,Automatic 6-spd,Average,Economic,Large Cars,2006
low-medium,average,average,Normal,Six,Three,Front-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Buick,Lucerne,Y,Automatic 4-spd,Average,Green,Large Cars,2006
low-medium,average,average,Normal,Eight,Four,Front-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Buick,Lucerne,N,Automatic 4-spd,Average,Economic,Large Cars,2006
medium-high,poor,below average,Poor,Eight,Four,Front-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Cadillac,Armored DTS,N,Automatic 4-spd,Average,Economic,Large Cars,2006
low-medium,average,average,Normal,Eight,Four,Front-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Cadillac,DTS,Y,Automatic 4-spd,Average,Economic,Large Cars,2006
low-medium,average,average,Normal,Eight,Four,Front-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Cadillac,DTS,Y,Automatic 4-spd,Average,Economic,Large Cars,2006
medium-high,poor,below average,Poor,Eight,Four,Front-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Cadillac,Funeral Coach / Hearse,N,Automatic 4-spd,Average,Economic,Large Cars,2006
medium-high,poor,below average,Poor,Eight,Four,Front-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Cadillac,Limousine,N,Automatic 4-spd,Average,Economic,Large Cars,2006
low-medium,average,average,Normal,Six,Three,Front-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Chevrolet,Impala,Y,Automatic 4-spd,Average,Green,Large Cars,2006
low-medium,average,average,Normal,Eight,Five,Front-Wheel Drive,Standard,Premium,Premium Gasoline,Economic,Chevrolet,Impala,Y,Automatic 4-spd,Average,Green,Large Cars,2006
low-medium,average,healthy,Normal,Six,Three,Front-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Chevrolet,Malibu Maxx,Y,Automatic 4-spd,Economic,Green,Large Cars,2006
low-medium,average,average,Normal,Six,Three,Front-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Chevrolet,Malibu Maxx,Y,Automatic 4-spd,Average,Economic,Large Cars,2006
low-medium,average,average,Normal,Six,Three,4-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Chrysler,300C AWD,N,Automatic 5-spd,Average,Economic,Large Cars,2006
low-medium,average,average,Normal,Eight,Five,4-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Chrysler,300C AWD,Y,Automatic 5-spd,Average,Economic,Large Cars,2006
low-medium,average,average,Normal,Six,Two,Rear-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Chrysler,300,Y,Automatic 4-spd,Average,Green,Large Cars,2006
low-medium,average,average,Normal,Six,Three,Rear-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Chrysler,300,Y,Automatic 4-spd,Average,Green,Large Cars,2006
low-medium,average,average,Normal,Six,Three,Rear-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Chrysler,300,Y,Automatic 5-spd,Average,Green,Large Cars,2006
low-medium,average,average,Normal,Eight,Five,Rear-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Chrysler,300,N,Automatic 5-spd,Average,Economic,Large Cars,2006
low-medium,average,below average,Poor,Eight,Six,Rear-Wheel Drive,Standard,Premium,Premium Gasoline,Economic,Chrysler,300C/SRT-8,Y,Automatic 5-spd,Average,Economic,Large Cars,2006
low-medium,average,average,Normal,Six,Two,Rear-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Dodge,Charger,Y,Automatic 4-spd,Average,Green,Large Cars,2006
low-medium,average,average,Normal,Six,Three,Rear-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Dodge,Charger,Y,Automatic 5-spd,Average,Green,Large Cars,2006
low-medium,average,average,Normal,Eight,Five,Rear-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Dodge,Charger,Y,Automatic 5-spd,Average,Economic,Large Cars,2006
low-medium,average,below average,Poor,Eight,Six,Rear-Wheel Drive,Standard,Premium,Premium Gasoline,Economic,Dodge,Charger,Y,Automatic 5-spd,Average,Economic,Large Cars,2006
low-medium,average,average,Normal,Eight,Four,Rear-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Ford,Crown Victoria,N,Automatic 4-spd,Average,Economic,Large Cars,2006
low-medium,average,average,Normal,Six,Three,4-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Ford,Five Hundred AWD,Y,Automatic (variable gear ratios),Average,Economic,Large Cars,2006
low-medium,average,average,Normal,Six,Three,Front-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Ford,Five Hundred FWD,Y,Automatic (variable gear ratios),Average,Green,Large Cars,2006
low-medium,average,average,Normal,Six,Three,Front-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Ford,Five Hundred FWD,Y,Automatic 6-spd,Average,Green,Large Cars,2006
low-medium,average,average,Normal,Six,Three,Front-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Ford,Taurus,Y,Automatic 4-spd,Average,Green,Large Cars,2006
low-medium,average,average,Normal,Six,Three,Front-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Hyundai,Azera,Y,Automatic 5-spd,Average,Green,Large Cars,2006
low-medium,average,healthy,Normal,Four,Two,Front-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Hyundai,Sonata,Y,Automatic 4-spd,Economic,Green,Large Cars,2006
low-medium,average,healthy,Normal,Four,Two,Front-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Hyundai,Sonata,Y,Manual 5-spd,Economic,Green,Large Cars,2006
low-medium,average,average,Normal,Six,Three,Front-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Hyundai,Sonata,Y,Automatic 5-spd,Average,Green,Large Cars,2006
low-medium,average,average,Normal,Six,Three,Rear-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Infiniti,M35,Y,Automatic 5-spd,Average,Economic,Large Cars,2006
low-medium,average,average,Normal,Six,Three,4-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Infiniti,M35,Y,Automatic 5-spd,Average,Economic,Large Cars,2006
low-medium,average,average,Normal,Eight,Four,Rear-Wheel Drive,Standard,Premium,Premium Gasoline,Economic,Infiniti,M45,Y,Automatic 5-spd,Average,Economic,Large Cars,2006
low-medium,average,average,Normal,Eight,Four,Rear-Wheel Drive,Standard,Premium,Premium Gasoline,Economic,Jaguar,Super V8,N,Automatic 6-spd,Average,Economic,Large Cars,2006
low-medium,average,average,Normal,Eight,Four,Rear-Wheel Drive,Standard,Premium,Premium Gasoline,Economic,Jaguar,Vdp Lwb,N,Automatic 6-spd,Average,Green,Large Cars,2006
low-medium,average,average,Normal,Eight,Four,Rear-Wheel Drive,Standard,Premium,Premium Gasoline,Economic,Jaguar,XJ8,Y,Automatic 6-spd,Average,Green,Large Cars,2006
low-medium,average,average,Normal,Eight,Four,Rear-Wheel Drive,Standard,Premium,Premium Gasoline,Economic,Jaguar,XJ8L,N,Automatic 6-spd,Average,Green,Large Cars,2006
low-medium,average,average,Normal,Eight,Four,Rear-Wheel Drive,Standard,Premium,Premium Gasoline,Economic,Jaguar,XJR,N,Automatic 6-spd,Average,Economic,Large Cars,2006
low-medium,average,average,Normal,Six,Three,Front-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Kia,Amanti,Y,Automatic 5-spd,Average,Economic,Large Cars,2006
low-medium,average,average,Normal,Eight,Four,Rear-Wheel Drive,Standard,Premium,Premium Gasoline,Economic,Lexus,LS 430,Y,Automatic 6-spd,Average,Economic,Large Cars,2006
low-medium,average,average,Normal,Eight,Four,Rear-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Mercury,Grand Marquis,Y,Automatic 4-spd,Average,Economic,Large Cars,2006
low-medium,average,average,Normal,Six,Three,4-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Mercury,Montego AWD,Y,Automatic (variable gear ratios),Average,Economic,Large Cars,2006
low-medium,average,average,Normal,Six,Three,Front-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Mercury,Montego FWD,Y,Automatic 6-spd,Average,Green,Large Cars,2006
low-medium,average,average,Normal,Eight,Four,Rear-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Lincoln,Town Car,Y,Automatic 4-spd,Average,Economic,Large Cars,2006
medium-high,poor,unhealthy,Poor,Eight,Four,Rear-Wheel Drive,Expensive,Premium,Premium Gasoline,Average,Maserati,Quattroporte,N,Automatic 6-spd,Average,Economic,Large Cars,2006
medium-high,poor,unhealthy,Poor,Twelve,Five,Rear-Wheel Drive,Expensive,Premium,Premium Gasoline,Average,Maybach,57,N,Automatic 5-spd,Average,Economic,Large Cars,2006
medium-high,poor,unhealthy,Poor,Twelve,Five,Rear-Wheel Drive,Expensive,Premium,Premium Gasoline,Average,Maybach,62,N,Automatic 5-spd,Average,Economic,Large Cars,2006
low-medium,average,average,Normal,Six,Three,Rear-Wheel Drive,Standard,Premium,Premium Gasoline,Economic,Mercedes-Benz,S350,N,Automatic 5-spd,Average,Economic,Large Cars,2006
low-medium,average,average,Normal,Eight,Four,Rear-Wheel Drive,Standard,Premium,Premium Gasoline,Economic,Mercedes-Benz,S430,Y,Automatic 7-spd,Average,Green,Large Cars,2006
