644,2
645,2
646,1
647,1
648,1
650,10
651,3
652,5
653,1
654,4
655,3
656,4
657,3
658,2
660,3
661,3
662,3
663,4
664,2
665,2
671,5
672,5
673,5
674,2
681,1
682,1
691,1
692,1
693,1
694,1
700,1
701,1
702,3
703,3
704,3
705,3
710,1
711,1
712,1
713,1
714,1
715,1
724,1
727,1
730,1
738,1
740,4
741,4
742,2
745,2
750,6
751,6
752,5
753,5
754,4
755,4
756,5
757,4
758,2
759,2
760,5
800,6
801,2
802,5
803,3
804,2
805,1
806,2
810,1
811,1
812,1
813,1
815,1
816,1
817,1
818,1
819,1
820,2
821,4
822,2
823,1
825,1
826,1
827,1
830,1
831,1
832,1
833,1
834,1
835,1
836,1
837,1
838,1
839,1
840,1
841,1
842,1
845,1
846,1
850,1
851,1
852,1
853,1
854,1
855,1
860,1
861,1
862,1
863,1
864,1
865,1
870,5
871,1
872,1
873,1
875,1
880,1
881,1
882,1
883,1
890,1
891,1
901,2
909,1
910,1
911,2
912,1
913,1
914,1
915,2
916,2
922,1
925,1
926,1
927,1
928,1
929,1
930,1
931,2
932,2
933,1
934,1
935,2
936,2
937,1
938,2
940,1
941,1
942,1
943,1
950,1
951,1
955,1
956,2
960,1
961,1
970,1
971,1
972,1
973,1
974,1
975,1
976,1
977,1
978,1
1003,8
1014,4
1017,4
1020,2
1030,1
1100,5
1101,2
1110,1
1120,1
1125,2
1150,1
1160,1
1170,1
1250,1
1260,1
1270,1
1400,3
1405,2
1410,3
1420,6
1430,2
1450,3
1455,2
1460,3
1470,3
1480,2
1500,2
1504,2
1508,2
1510,2
1514,2
1520,1
1523,1
1524,4
1528,1
1543,2
1550,2
1554,2
1558,2
1560,2
1564,2
1570,1
1574,4
1578,1
1593,1
1600,3
1610,1
1650,2
1810,10
1811,2
1812,2
1815,8
1816,3
1820,6
1821,6
1822,16
1825,6
1826,1
1827,2
1830,24
1831,1
1835,7
1840,10
1850,6
1851,10
1852,4
1861,2
1862,2
1880,1
1881,1
1900,4
1901,2
1922,19
1925,7
1928,2
1940,12
1942,4
1951,4
1954,1
1959,3
1961,5
1962,2
1971,2
1990,1
1991,3
1992,3
1998,13
1999,8
2001,2
2002,1
2003,1
2004,1
2010,6
2011,4
2022,4
2050,3
2100,27
2101,4
2105,4
2110,23
2111,4
2115,27
2120,7
2121,4
2125,7
2126,4
2130,10
2135,10
2140,11
2145,11
2149,4
2150,20
2151,3
2170,3
2175,3
2180,2
2200,25
2210,17
2211,11
2215,2
2216,4
2240,2
2249,4
2250,16
2260,9
2265,6
2270,12
2275,12
2280,5
2290,8
2295,2
2300,11
2301,6
2310,15
2311,2
2320,52
2321,22
2324,8
2330,47
2331,1
2339,1
2340,1
2350,11
2360,3
2361,1
2390,6
2400,23
2410,30
2411,3
2420,104
2421,25
2422,2
2424,5
2430,26
2431,16
2450,11
2460,5
2470,6
2475,3
2480,1
2490,3
2495,2
2500,3
2510,57
2511,8
2520,23
2521,5
2530,19
2531,6
2540,2
2550,3
2560,2
2600,2
2610,38
2611,6
2612,2
2618,8
2619,2
2620,3
2625,1
2640,2
2700,3
2710,24
2731,3
2750,8
2760,2
2763,6
2770,4
2777,3
2790,6
2805,1
2808,4
2810,13
2811,1
2812,2
2814,2
2815,1
2816,2
2817,1
2819,3
2820,25
2821,10
2822,15
2823,5
2824,15
2826,3
2827,2
2830,24
2831,6
2832,8
2833,1
2834,4
2840,27
2841,8
2842,19
2843,2
2844,9
2845,2
2850,83
2851,8
2852,14
2853,6
2854,32
2855,5
2857,2
2859,5
2860,39
2864,10
2870,47
2871,14
2872,19
2874,16
2878,1
2880,69
2882,52
2883,6
2884,10
2885,5
2890,54
2891,2
2892,20
2894,10
2899,4
2905,3
2908,1
2911,1
2920,12
2921,5
2940,12
2942,4
2944,1
2949,1
2950,31
2951,2
2952,2
2953,2
2954,9
2959,1
2960,22
2961,8
2964,6
2970,27
2971,5
2972,8
2974,6
2975,1
2977,4
2980,33
2982,18
2984,6
2990,25
2991,3
2992,12
2994,6
3040,3
3050,7
3051,7
3052,2
3053,1
3060,8
3061,8
3062,8
3063,8
3070,9
3071,8
3080,10
3081,10
3090,1
3091,1
3100,32
3101,30
3102,13
3104,9
3105,10
3106,9
3110,6
3120,8
3121,6
3130,5
3131,1
3132,3
3133,2
3140,10
3141,8
3142,6
3150,9
3151,7
3152,4
3160,4
3161,2
3170,3
3171,3
3180,15
3181,8
3182,1
3190,3
3191,3
3192,2
3193,2
3200,25
3201,14
3202,8
3203,10
3204,2
3210,2
3211,4
3220,11
3221,9
3230,10
3231,3
3232,2
3233,2
3236,1
3237,1
3238,1
3239,1
3240,9
3241,8
3242,5
3243,1
3250,5
3251,4
3259,2
3260,11
3261,9
3262,3
3280,7
3281,12
3290,1
3300,36
3301,18
3302,19
3303,2
3304,3
3305,1
3306,4
3307,1
3308,2
3310,4
3311,2
3312,2
3320,9
3321,4
3322,3
3323,1
3330,12
3331,4
3340,17
3341,20
3342,6
3343,2
3350,21
3351,19
3352,3
3353,2
3360,10
3361,7
3362,10
3363,8
3370,1
3372,3
3380,18
3381,3
3382,5
3383,2
3387,1
3388,1
3390,2
3395,1
3400,43
3401,23
3402,5
3403,3
3404,1
3405,1
3406,1
3407,2
3410,2
3440,1
3450,2
3451,2
3500,10
3501,2
3502,2
3503,3
3505,5
3506,3
3507,1
3510,2
3550,4
3551,4
3552,2
3560,2
3561,1
3570,1
3600,17
3601,9
3602,4
3603,5
3604,2
3605,2
3610,8
3611,2
3620,5
3621,7
3622,5
3623,7
3624,4
3625,4
3626,3
3627,3
3628,1
3629,1
3630,4
3631,2
3640,7
3641,8
3642,8
3643,7
3644,4
3645,4
3646,2
3647,1
3650,7
3651,5
3652,1
3653,1
3660,6
3661,6
3662,4
3663,4
3664,3
3665,3
3666,1
3670,1
3671,1
3672,2
3680,6
3681,6
3682,3
3683,2
3684,4
3685,5
3686,3
3687,3
3690,1
3691,1
3692,1
3700,21
3701,18
3702,13
3703,12
3704,12
3705,13
3706,15
3707,7
3708,6
3709,4
3710,10
3711,7
3712,3
3714,1
3715,1
3720,9
3721,4
3722,3
3723,3
3724,3
3725,3
3726,2
3730,4
3731,3
3732,2
3740,13
3741,8
3742,9
3743,7
3744,7
3745,6
3746,3
3750,15
3751,4
3752,3
3760,11
3761,14
3762,6
3763,9
3764,3
3765,2
3766,1
3770,5
3771,4
3772,3
3780,5
3781,3
3782,3
3783,1
3784,1
3785,1
3786,1
3787,1
3788,1
3800,16
3801,18
3802,11
3803,10
3804,11
3805,13
3806,10
3807,7
3808,6
3809,2
3810,1
3811,2
3812,3
3813,2
3814,4
3815,3
3816,3
3817,6
3818,2
3819,5
3820,14
3821,9
3822,7
3823,5
3824,6
3825,9
3826,4
3827,3
3828,7
3829,1
3830,5
3831,3
3832,3
3833,7
3834,5
3835,5
3836,3
3837,5
3838,3
3839,1
3840,7
3841,8
3842,7
3843,6
3844,3
3845,3
3846,1
3847,1
3848,2
3849,1
3850,4
3851,5
3852,4
3853,2
3857,5
3860,6
3861,4
3862,3
3863,4
3864,4
3865,3
3866,1
3867,1
3868,1
3869,1
3870,2
3871,1
3872,3
3873,3
3874,2
3875,1
3876,2
3877,1
3880,4
3881,3
3882,2
3883,1
3884,1
3885,2
3886,6
3890,3
3891,5
3896,1
3897,1
3900,15
3901,9
3902,6
3903,6
3904,9
3905,3
3906,3
3907,4
3908,2
3909,2
3910,4
3911,4
3920,9
3921,4
3922,2
3923,2
3924,3
3925,4
3926,2
3927,1
3928,5
3929,5
3930,7
3931,1
3932,1
3933,3
3936,2
3937,3
3940,5
3941,2
3942,5
3943,9
3944,3
3945,2
3950,4
3951,10
3952,3
3953,3
3959,3
3960,4
3961,2
3962,3
3963,1
3964,3
3965,2
3966,2
3970,5
3971,3
3972,3
3978,3
3981,1
3982,2
3985,1
3986,1
4100,40
4101,33
4102,33
4103,17
4104,27
4105,33
4106,28
4107,49
4108,13
4109,17
4110,28
4111,28
4112,23
4113,20
4114,21
4115,38
4116,36
4117,18
4118,21
4119,27
4120,58
4121,42
4122,46
4123,26
4124,29
4125,54
4126,21
4127,8
4128,6
4129,13
4130,44
4131,29
4132,13
4133,11
4134,18
4135,25
4136,6
4137,9
4140,10
4141,9
4142,23
4143,11
4145,4
4146,2
4150,7
4151,25
4152,15
4153,7
4154,5
4155,11
4157,5
4158,2
4159,1
4160,8
4161,7
4162,4
4165,7
4166,5
4167,4
4170,16
4172,3
4173,5
4175,11
4180,3
4185,3
4190,5
4191,1
4195,1
4196,2
4197,2
4199,6
4200,12
4201,16
4202,15
4203,9
4205,19
4206,2
4207,7
4210,13
4211,7
4215,6
4216,6
4220,24
4221,4
4222,1
4223,3
4224,5
4225,11
4226,2
4227,1
4229,1
4230,3
4231,1
4232,4
4233,4
4234,2
4235,1
4236,1
4237,1
4238,2
4239,1
4240,3
4241,4
4242,8
4243,4
4244,1
4245,1
4246,1
4247,1
4248,1
4249,1
4300,41
4301,10
4302,9
4303,4
4304,4
4305,3
4310,20
4311,7
4320,26
4321,2
4322,8
4325,2
4326,1
4327,3
4328,1
4330,14
4331,5
4332,2
4333,3
4335,2
4337,3
4340,10
4341,7
4342,3
4345,13
4346,1
4350,4
4351,15
4352,8
4400,48
4401,18
4402,16
4403,10
4404,2
4405,9
4406,5
4407,11
4408,1
4409,2
4410,53
4411,4
4412,3
4413,1
4414,2
4415,17
4416,6
4420,20
4421,13
4422,4
4423,13
4425,3
4430,17
4431,7
4432,2
4433,3
4435,1
4440,4
4441,3
4445,2
4446,1
4450,10
4451,8
4460,2
4461,2
4462,2
4480,2
4500,15
4501,2
4502,9
4503,8
4504,16
4505,4
4506,4
4507,2
4600,18
4601,7
4602,2
4603,3
4604,1
4605,2
4606,3
4607,1
4610,13
4611,1
4620,4
4640,3
4660,1
4800,56
4801,52
4802,40
4803,29
4804,16
4805,27
4806,20
4807,24
4808,28
4809,13
4810,50
4811,38
4812,32
4813,20
4814,8
4815,18
4816,12
4817,7
4818,12
4819,14
4820,58
4821,28
4822,50
4823,20
4824,19
4825,15
4826,20
4827,16
4828,8
4829,11
4830,37
4831,42
4832,28
4833,24
4834,23
4835,14
4836,12
4837,2
4838,4
4840,68
4841,51
4842,52
4843,8
4844,4
4845,20
4846,2
4850,56
4851,72
4852,60
4853,36
4854,8
4855,28
4856,14
4860,45
4861,46
4862,42
4863,14
4864,1
4865,9
4869,1
4870,23
4871,8
4875,16
4880,20
4881,18
4882,4
4883,6
4884,4
4885,6
4886,8
4887,2
4888,10
4890,8
4891,4
4892,16
4893,6
4894,2
4895,2
4896,4
4897,4
4898,4
4899,10
4900,20
4901,22
4902,16
4903,2
4904,3
4905,4
4906,4
4907,2
4908,4
4909,8
4910,22
4911,32
4912,12
4913,4
4914,4
4916,8
4917,2
4918,4
4919,2
4920,25
4921,12
4922,12
4923,4
4924,8
4925,4
4926,4
4930,24
4931,20
4932,22
4933,14
4934,19
4935,16
4936,4
4940,32
4941,40
4942,42
4943,29
4944,17
4945,18
4946,4
4948,2
4950,44
4951,38
4952,22
4953,10
4956,4
4960,42
4961,26
4962,14
4963,6
4970,18
4971,12
4972,2
4973,2
4975,12
4980,12
4981,12
4982,20
4985,8
4986,4
6601,2
7001,20
7005,3
7006,3
9001,14
9002,6
9003,6
9004,2
9005,2
9006,2
9010,2
9011,1
9015,4
9021,1
9068,1
9086,1
9580,1
9590,1
9801,1
10010,1
10015,1
10186,1
10187,1
10301,2
10303,1
10304,1
10801,10
10802,2
12010,6
12015,2
12019,8
12020,9
12025,1
12028,6
12030,21
12031,2
12032,3
12035,9
12036,4
12037,19
12040,10
12041,6
12042,13
12043,23
12044,4
12045,12
12046,2
12050,8
12054,2
12055,3
12056,27
12057,13
12058,3
12060,5
12070,2
12071,2
12075,2
12077,2
12078,1
12080,16
12081,1
12120,4
12201,2
12202,1
12210,1
12211,1
12701,2
12710,3
12715,2
13901,2
14101,1
14301,2
16201,3
16901,2
16921,6
16922,3
16923,3
18501,6
18502,3
19001,5
19002,5
19003,4
19081,3
19610,14
19611,24
19620,6
19622,42
19623,39
19624,35
19625,12
19626,8
19627,4
19635,8
19638,4
19640,4
19641,6
20010,19
20011,3
20012,5
20015,5
20020,25
20021,1
20022,1
20025,3
20030,32
20031,8
20033,3
20035,11
20036,8
20039,5
20040,20
20041,2
20045,9
20047,1
20050,23
20051,1
20055,3
20060,23
20062,2
20065,3
20070,16
20072,1
20090,1
20095,2
20097,1
21110,1
21480,1
21481,2
22010,12
22015,13
22020,9
22021,2
22025,4
22026,6
22030,1
22050,1
22201,3
22701,6
22702,6
22703,2
24601,1
24680,4
25101,1
25102,1
25103,1
25104,1
25105,1
25301,4
25401,1
26000,1
26001,25
26002,8
26003,4
26005,11
26006,1
26007,8
26010,29
26011,21
26012,4
26013,3
26014,2
26015,7
26020,25
26021,26
26022,7
26024,2
26025,17
26030,24
26031,18
26032,11
26033,13
26034,11
26035,6
26036,2
26037,1
26038,1
26040,17
26041,6
26042,2
26043,1
26045,3
26046,2
26050,13
26051,14
26052,3
26053,1
26055,1
26060,18
26061,4
26062,1
26065,2
26067,2
26070,9
26071,4
26072,2
26073,2
26075,4
26076,2
26080,3
26082,2
26090,1
26092,2
26501,10
26502,10
26503,9
26504,13
26505,13
26506,14
26507,5
26508,5
26509,2
26510,19
26513,3
26520,4
26530,2
26540,6
26550,2
26560,6
26570,2
26580,1
26590,2
26601,1
26606,8
26790,1
27201,7
27914,4
27915,4
28510,1
29001,4
29005,4
29010,40
29011,13
29015,2
29020,23
29021,9
29022,3
29025,4
29030,13
29040,3
29080,20
29081,25
29082,16
29083,12
29084,8
29085,13
29086,13
29087,4
29088,1
29090,14
29091,19
29092,16
29093,10
29094,11
29095,12
29096,6
29097,1
30530,1
30537,2
30540,4
30545,1
30550,3
30551,2
30552,1
30556,2
30558,3
30560,9
30561,1
30562,1
30563,2
30565,2
30566,1
30567,1
30568,2
30580,1
30581,1
30583,1
30590,2
30591,1
30592,2
30593,2
30594,1
30595,1
30596,1
30802,1
30803,1
30810,2
31401,1
31402,1
31403,1
31404,1
31405,1
31406,1
31407,1
31408,1
31409,1
33740,4
33820,3
33821,2
33830,2
33840,2
33841,2
33842,2
33843,2
33880,2
33881,5
33882,4
34101,1
34301,2
34701,2
34702,5
34703,2
34705,1
34801,1
35001,13
35002,4
35005,1
35010,1
35901,4
35904,2
36001,11
36002,8
36003,6
36004,1
36005,4
36006,2
36008,5
36009,5
36022,1
37201,3
38001,46
38002,12
38003,5
38004,3
38005,7
38006,8
38010,32
38011,14
38012,14
38013,1
38014,1
38015,7
38020,26
38021,16
38022,7
38023,4
38024,2
38025,1
38026,1
38027,2
38030,27
38031,21
38032,18
38033,18
38034,9
38035,9
38036,2
38037,2
38040,20
38041,13
38042,9
38043,5
38044,1
38045,4
38046,3
38047,1
38049,1
38050,5
38051,4
38052,2
38055,3
38060,4
38061,4
38065,4
38066,4
38080,25
38081,17
38082,16
38083,10
38084,9
38085,6
38086,4
38090,28
38091,24
38092,22
38093,15
38094,3
38095,3
40601,2
40602,2
40701,1
41010,23
41015,4
41020,28
41025,3
41026,3
41030,17
41040,9
41050,6
41060,2
41070,1
41310,4
41315,2
42010,9
42015,6
42020,31
42021,1
42025,6
42026,2
42030,13
42031,3
42035,4
42036,2
42040,21
42045,4
42046,3
42050,8
43001,2
43003,6
43005,1
43008,6
43010,8
43022,8
43101,5
44001,27
44002,28
44008,2
44014,3
44019,3
44020,3
44021,1
44022,4
44023,6
44024,11
44025,5
44027,4
44029,1
45525,3
46001,6
46081,12
46082,5
46091,5
47001,6
47002,7
47003,7
47004,7
47005,6
47006,4
47007,2
47008,1
47009,1
47010,15
47011,4
47012,1
47013,1
47015,8
47016,1
47020,11
47021,5
47022,4
47023,2
47024,1
47025,8
47026,4
47030,10
47031,3
47032,2
47035,6
47036,2
47040,8
47041,2
47045,6
47050,3
47055,3
47201,2
47401,1
48101,1
48103,1
48104,1
48105,1
48106,2
48108,1
48109,1
48110,1
49010,112
49011,28
49015,17
49020,37
49021,7
49025,2
49030,46
49031,34
49032,12
49033,26
49035,6
49040,32
49041,15
49042,10
49045,16
49046,2
49050,37
49051,30
49052,13
49053,3
49054,3
49055,11
49060,29
49061,14
49062,6
49065,6
49070,3
49071,3
49080,28
49081,23
49082,14
49083,11
49084,9
49085,10
49086,5
49087,4
49088,4
49090,26
49091,38
49092,28
49093,4
49094,2
49095,22
49096,2
49097,22
49098,5
49099,8
49201,1
49210,2
52001,1
54001,13
54002,20
54003,32
54004,16
54005,10
54006,9
54007,7
54008,3
54009,3
54010,2
54011,5
54012,4
54013,2
54014,3
54015,3
54016,3
54017,1
54020,1
54021,4
54022,2
54023,2
54024,1
54025,2
54026,1
54027,1
54081,47
54082,48
54083,31
54084,15
54085,1
54090,5
54520,4
56010,21
56011,4
56015,7
56016,2
56017,1
56020,17
56021,1
56025,4
56030,46
56031,16
56032,4
56033,4
56035,12
56036,2
56040,34
56041,14
56042,4
56045,20
56046,6
56050,8
56051,13
56052,4
56055,1
56060,21
56061,2
56070,4
56080,10
56081,4
56082,23
56083,13
56085,1
56086,10
56087,24
56088,24
56089,7
56090,12
57001,18
57002,20
57003,38
57004,39
57005,36
57006,43
57007,43
57008,25
57009,30
57010,45
57011,23
57012,31
57013,44
57014,52
57015,37
57016,30
57017,8
57018,4
57019,6
57020,38
57021,7
57022,3
57023,1
57025,18
57026,2
57027,2
57030,22
57031,3
57035,2
57036,2
57040,8
57041,2
57045,7
57047,1
57048,3
57050,11
57051,2
57055,2
57060,13
57062,4
57065,2
57070,5
57071,2
57075,5
57076,2
57079,2
57080,18
57081,7
57082,16
57083,2
57084,9
57085,12
57086,27
57087,13
57088,11
57089,4
57090,2
57091,3
57092,1
57093,2
57094,1
57095,4
57098,4
57601,20
57602,14
57603,2
57610,6
57611,2
57620,2
58801,1
59001,35
59002,21
59003,52
59004,24
59005,20
59006,14
59007,17
59008,9
59009,8
59010,7
59011,5
59012,13
59013,9
59014,8
59015,3
59016,8
59017,10
59018,7
59019,1
59022,1
59023,1
59027,1
59028,1
59029,2
59030,1
59031,1
59040,4
59041,4
59045,4
59046,4
59050,1
59055,1
59060,5
59065,5
59070,2
59072,2
59075,2
59077,2
59082,2
59087,2
59577,2
60010,52
60011,6
60015,5
60020,49
60021,1
60025,3
60030,53
60031,1
60035,4
60040,26
60042,2
60045,2
60050,19
60060,13
60210,1
60301,1
60302,8
60303,2
60330,2
61401,1
61412,3
61414,3
62001,4
64001,7
64002,4
64003,14
64004,10
64005,5
64006,1
64010,27
64011,25
64012,23
64013,16
64014,9
64015,2
64016,11
64017,1
64018,2
64019,3
64020,2
64021,1
64023,1
64024,1
64025,8
64027,1
64028,1
64031,1
64036,1
64041,1
64046,1
64051,2
64056,2
64061,1
64066,1
64071,4
64076,4
66010,31
66011,12
66015,2
66020,69
66021,18
66022,17
66023,15
66024,7
66025,8
66030,57
66031,16
66032,7
66033,4
66034,4
66035,6
66036,8
66040,20
66080,8
66081,8
66083,6
66085,7
66086,8
66090,17
66091,25
66095,11
66096,6
66097,3
69001,1
69005,1
69101,11
69102,2
